"TOA5","10560","CR3000","10560","CR3000.Std.28","CPU:DSI-SO-298394.CR3","31431","flux"
"TIMESTAMP","RECORD","Hs","tau","u_star","Ts_stdev","Ts_Ux_cov","Ts_Uy_cov","Ts_Uz_cov","Ux_stdev","Ux_Uy_cov","Ux_Uz_cov","Uy_stdev","Uy_Uz_cov","Uz_stdev","wnd_spd","rslt_wnd_spd","wnd_dir_sonic","std_wnd_dir","wnd_dir_compass","Ux_Avg","Uy_Avg","Uz_Avg","Ts_Avg","sonic_azimuth","sonic_samples_Tot","diag_sonic_aggregate","no_sonic_head_Tot","no_new_sonic_data_Tot","sonic_amp_l_f_Tot","sonic_amp_h_f_Tot","sonic_sig_lck_f_Tot","sonic_del_T_f_Tot","sonic_aq_sig_f_Tot","sonic_cal_err_f_Tot","Fc_wpl","LE_wpl","Hc","CO2_stdev","CO2_Ux_cov","CO2_Uy_cov","CO2_Uz_cov","H2O_stdev","H2O_Ux_cov","H2O_Uy_cov","H2O_Uz_cov","Tc_stdev","Tc_Ux_cov","Tc_Uy_cov","Tc_Uz_cov","CO2_mean","H2O_mean","amb_tmpr_Avg","amb_press_mean","Tc_mean","rho_a_mean","Fc_irga","LE_irga","CO2_wpl_LE","CO2_wpl_H","H2O_wpl_LE","H2O_wpl_H","irga_samples_Tot","diag_irga_aggregate","no_irga_head_Tot","no_new_irga_data_Tot","irga_bad_data_f_Tot","irga_gen_fault_f_Tot","irga_startup_f_Tot","irga_motor_spd_f_Tot","irga_tec_tmpr_f_Tot","irga_src_pwr_f_Tot","irga_src_tmpr_f_Tot","irga_src_curr_f_Tot","irga_off_f_Tot","irga_sync_f_Tot","irga_amb_tmpr_f_Tot","irga_amb_press_f_Tot","irga_CO2_I_f_Tot","irga_CO2_Io_f_Tot","irga_H2O_I_f_Tot","irga_H2O_Io_f_Tot","irga_CO2_Io_var_f_Tot","irga_H2O_Io_var_f_Tot","irga_CO2_sig_strgth_f_Tot","irga_H2O_sig_strgth_f_Tot","irga_cal_err_f_Tot","irga_htr_ctrl_off_f_Tot","CO2_sig_strgth_mean","H2O_sig_strgth_mean","T_tmpr_rh_mean","e_tmpr_rh_mean","e_sat_tmpr_rh_mean","H2O_tmpr_rh_mean","RH_tmpr_rh_mean","rho_a_tmpr_rh_mean","Rn_Avg","Rn_meas_Avg","precip_Tot","panel_tmpr_Avg","batt_volt_Avg","process_time_Avg","process_time_Max","buff_depth_Max","slowsequence_Tot"
"2019-02-24 02:30:00",3755,343.8902,0.4501861,0.5463398,1.098294,-0.07992899,-0.5218779,0.2266308,1.132369,-0.406319,0.1344212,1.326209,-0.2665061,0.6980246,1.707972,0.964904,138.2467,53.42678,221.7533,-0.7198358,0.6425534,-0.06342771,5.017188,0,18000,0,0,0,0,0,0,0,0,0,0.8799542,21.44095,342.1322,10.32811,1.28589,-1.62009,0.1748686,0.05950649,-0.003436908,-0.01343477,0.00685285,1.094641,-0.07940567,-0.5194955,0.2254723,857.6566,2.139729,3.928122,101.8414,4.777347,1.275479,0.1748686,17.06139,0.00742052,0.697665,0.04609172,4.333467,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9213045,0.8667008,-37.87291,0.0005025595,0.02349876,0.004629531,2.138664,1.508226,-29.08495,-29.08386,0,8.728848,11.84418,31834.64,47348,0,360
"2019-02-24 03:00:00",3756,325.8646,0.4472192,0.5446655,1.167163,0.1490893,-0.7047968,0.2148347,1.293007,-0.5076507,0.1852192,1.24449,-0.2317355,0.6524886,1.974347,1.440629,136.0308,42.11426,223.9692,-1.03684,1.000191,-0.05581304,5.108793,0,18000,0,0,0,0,0,0,0,0,0,0.6356969,6.65101,294.4933,7.979904,-1.065511,0.6572437,0.03513193,0.1690523,-0.08247403,0.05788891,0.001077805,1.195145,0.07673138,-0.6965132,0.1941524,855.6826,2.270717,3.838462,101.7935,4.810543,1.274646,0.03513193,2.683302,0.001165282,0.5993997,0.007698585,3.96001,6495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8930054,0.8424819,-37.87204,0.0005034722,0.02350084,0.004637921,2.142359,1.507512,-27.96964,-27.96882,0,8.68082,11.84334,28659.37,47072,0,360
"2019-02-24 03:30:00",3757,419.1623,0.358944,0.4880885,1.284616,-0.03143549,-0.4967272,0.2764361,1.192484,-0.6392341,0.1067628,1.260551,-0.2129681,0.6240427,1.531419,0.5195119,157.5043,65.8428,202.4957,-0.4799809,0.198772,-0.02838929,5.401235,0,18000,0,0,0,0,0,0,0,0,0,0.3716185,23.05426,431.3235,21.22485,8.070152,-10.37592,-0.5100188,0.1596912,-0.01104879,0.01496065,0.006609157,1.309034,-0.01788723,-0.5128524,0.2844563,852.7694,2.567069,4.354171,101.7401,5.139019,1.272292,-0.5100188,16.44901,0.007136114,0.8745012,0.05346398,6.55179,16946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8844517,0.8350549,-37.87031,0.0005029113,0.02350496,0.00463272,2.139596,1.50671,-28.91792,-28.91743,0,8.63021,11.84482,31515.45,51282,0,360
"2019-02-24 04:00:00",3758,330.2385,0.317546,0.4592147,1.180931,0.02039041,-0.5731092,0.2178952,1.180596,-0.3638425,0.1100776,1.099981,-0.1798681,0.5830251,1.591506,0.9211649,141.0085,52.56889,218.9915,-0.7159687,0.5796023,-0.03004111,5.013902,0,18000,0,0,0,0,0,0,0,0,0,0.8471629,31.86475,320.2875,27.18829,7.618785,-8.456692,0.1754602,0.2398403,-0.01715107,-0.05448972,0.01067454,1.176656,0.01097711,-0.5684534,0.2113295,864.8492,2.734121,3.87622,101.6795,4.720118,1.273351,0.1754602,26.57761,0.01168069,0.660022,0.09194171,5.195203,15648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8681242,0.8233103,-37.87238,0.0005019265,0.02350004,0.004623689,2.135854,1.505827,-28.39797,-28.39797,0,8.748808,11.83861,31160.26,47330,0,360
"2019-02-24 04:30:00",3759,272.0569,0.1766444,0.3425905,1.184171,0.2617241,-0.6520343,0.1796314,1.036264,-0.2715174,0.0689891,1.020158,-0.09495166,0.4795479,1.866212,1.513808,155.1612,35.19854,204.8388,-1.373774,0.6359006,-0.003293819,4.804494,0,18000,0,0,0,0,0,0,0,0,0,-0.3534792,-0.1510029,30.47123,7.002575,1.290611,0.6754959,-0.4160173,0.05230608,-0.01871226,-0.02160301,-0.0002390607,1.159331,-0.192875,-0.3985133,0.02011928,864.2053,2.465566,3.536919,101.6275,4.581967,1.273495,-0.4160173,-0.5952948,-0.0002613142,0.06279943,-0.001856465,0.4461484,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8579619,0.8075286,-37.87063,0.000503376,0.02350418,0.004637007,2.141644,1.505044,-28.46189,-28.46189,0,8.53908,11.83745,27199.49,51206,0,360
"2019-02-24 05:00:00",3760,"NAN",0.2947105,0.4426704,0.9616897,0.310672,-0.5196787,0.187578,1.34092,-0.6264139,0.1309845,1.059078,-0.1457471,0.5716019,2.023656,1.620443,150.5235,36.15631,209.4765,-1.410686,0.7973642,-0.05527467,4.330928,0,18000,0,0,0,0,0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2.941138,101.5558,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NAN","NAN",-37.86621,0.0005053991,0.02351469,0.004655556,2.149292,1.503955,-22.37973,-22.37968,0,8.037429,11.83969,27068.04,43326,0,360
"2019-02-24 05:30:00",3761,"NAN",0.4440045,0.5436131,1.113432,0.3117025,-0.6972947,0.2572882,1.460859,-0.6149379,0.1691098,1.252828,-0.2423451,0.6298982,2.224163,1.68749,153.7155,39.78841,206.2845,-1.51302,0.747268,-0.03321938,4.168095,0,18000,0,0,0,0,0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2.867191,101.4591,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NAN","NAN",-37.85886,0.0005066751,0.02353216,0.004667164,2.153118,1.502476,-19.65965,-19.65841,0,7.559636,11.8249,27055.1,43307,0,360
"2019-02-24 06:00:00",3762,"NAN",0.3447939,0.4790963,1.039968,0.3745942,-0.5854325,0.1699255,1.368716,-0.6707196,0.1683791,1.157032,-0.1559936,0.570061,1.882826,1.326494,156.4237,44.02985,203.5763,-1.215773,0.5305559,-0.01667984,4.273992,0,18000,0,0,0,0,0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2.740027,101.4374,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,856065,0,0,85,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,76,71,0,0,"NAN","NAN",-37.85844,0.0005063365,0.02353317,0.004664037,2.151586,1.502152,-15.23996,-15.23905,0,7.385797,11.8482,26780.12,43342,0,360
"2019-02-24 06:30:00",3763,"NAN",0.4055678,0.5197617,0.9354457,0.2792053,-0.575386,0.1789351,1.609327,-0.5831251,0.1905766,1.255686,-0.1914753,0.6788452,2.450547,1.993472,153.7475,34.98222,206.2525,-1.787851,0.8817666,-0.02329591,3.510998,0,17996,2,0,0,0,4,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2.371241,101.3775,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,987137,0,0,45,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,18,2,0,0,"NAN","NAN",-37.85728,0.0005068008,0.02353595,0.004668291,2.153305,1.501257,-13.15837,-13.14829,0.1,7.178085,11.84813,27035.31,43292,0,360
"2019-02-24 07:00:00",3764,"NAN",0.5783904,0.6210372,1.051661,0.4775191,-0.6918097,0.2421448,2.059371,-0.9731959,0.2614032,1.406744,-0.2835895,0.8186569,3.12943,2.649212,156.8819,31.73013,203.1181,-2.436486,1.040153,-0.04932719,2.915722,0,17993,3,0,0,3,4,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2.262181,101.2694,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,1011713,0,0,2302,0,0,0,0,0,0,0,0,0,0,0,15,5,5,0,5,4,2204,1170,0,0,"NAN","NAN",-37.85405,0.0005076853,0.02354364,0.004676374,2.156358,1.499636,-11.28701,-11.25425,0.1,6.954774,11.8443,26975.8,43370,0,360
"2019-02-24 07:30:00",3765,"NAN",0.5461321,0.6037706,1.144763,0.7267838,-0.6779178,0.2591398,1.752331,-0.6720654,0.1866525,1.336305,-0.3131285,0.8038257,2.711436,2.231237,165.5973,34.08755,194.4027,-2.161112,0.5549909,0.03517151,4.806389,0,17964,3,0,0,3,33,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2.514308,101.1699,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,1011713,0,0,3980,0,0,0,0,0,0,0,0,0,0,0,10,2,2,0,1,1,3915,3258,0,0,"NAN","NAN",-37.85127,0.0005086181,0.02355023,0.004684911,2.159716,1.498145,-9.82925,-9.819981,0.1,6.834768,11.83892,27072.49,43509,0,360
"2019-02-24 08:00:00",3766,"NAN",0.7382072,0.702361,0.9759035,0.5326025,-0.7262025,0.2545243,1.91447,-1.248247,0.3721101,1.518563,-0.3238668,0.7881159,2.987783,2.489187,158.8226,33.08907,201.1774,-2.321086,0.8992361,-0.06346141,4.346478,0,17986,2,0,0,0,14,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2.528269,101.0545,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,983041,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,1,0,0,"NAN","NAN",-37.85099,0.0005087963,0.0235509,0.004686547,2.160412,1.496434,-9.335496,-9.307343,0.1,6.876465,11.83662,26969.39,43339,0,360
"2019-02-24 08:30:00",3767,"NAN",0.7343081,0.7008714,0.8632157,0.6664556,-0.6483077,0.2313525,1.92942,-1.326368,0.3637017,1.610065,-0.3301801,0.8402881,3.467835,3.081531,161.1906,27.03465,198.8094,-2.916972,0.9935533,-0.08706336,4.121915,0,18000,0,0,0,0,0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2.545429,100.9486,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,987137,0,0,10959,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,1,10251,5537,0,0,"NAN","NAN",-37.85067,0.0005084115,0.02355166,0.004682996,2.158708,1.494864,-9.479286,-9.435524,0.2,6.913416,11.83569,27189.12,43595,0,360
"2019-02-24 09:00:00",3768,"NAN",0.5637218,0.6144013,1.01673,0.5889313,-0.6461982,0.2562893,1.896577,-0.8264165,0.251783,1.441638,-0.281253,0.7692454,2.691532,2.104635,160.8678,37.82389,199.1322,-1.988389,0.6897911,-0.04778552,4.425944,0,18000,0,0,0,0,0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2.799437,100.8465,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,880641,0,0,13105,0,0,0,0,0,0,0,0,0,0,0,214,7,5,0,2,0,12681,7445,0,0,"NAN","NAN",-37.8498,0.0005084242,0.02355375,0.004683095,2.158571,1.493346,-8.219813,-8.204866,0.2,6.95245,11.83613,27207.67,43550,0,360
"2019-02-24 09:30:00",3769,"NAN",1.009897,0.8230239,0.8398561,0.6720734,-0.6405507,0.2263412,2.226315,-1.403162,0.5208662,1.746322,-0.4330431,0.9655839,4.031248,3.585085,163.9093,26.9471,196.0907,-3.444639,0.9936358,-0.08211542,4.435836,0,18000,0,0,0,0,0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2.651301,100.6814,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,790529,0,0,13398,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,12466,6502,0,0,"NAN","NAN",-37.85157,0.0005069884,0.02354955,0.004669906,2.152858,1.490912,-7.766024,-7.701675,0.2,7.068591,11.8397,27276.35,43693,0,360
"2019-02-24 10:00:00",3770,"NAN",1.054361,0.8415051,0.7185169,0.5887578,-0.5454025,0.201893,2.385022,-1.612882,0.5487227,1.847384,-0.4476075,1.02212,4.052533,3.541146,163.8764,28.77376,196.1236,-3.401854,0.9834118,-0.07346965,5.075702,0,17980,3,0,0,6,14,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2.811838,100.5478,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,790529,0,0,16371,0,0,0,0,0,0,0,0,0,0,0,1098,0,0,0,0,0,16040,6523,0,0,"NAN","NAN",-37.85175,0.0005056551,0.02354913,0.004657628,2.147235,1.488936,-6.754172,-6.688468,0.1,7.08687,11.84887,27280.21,43628,0,360
"2019-02-24 10:30:00",3771,"NAN",0.7379276,0.7041551,0.8411254,0.6068923,-0.5600882,0.2012037,2.201221,-1.314031,0.3532627,1.762616,-0.3479328,0.8991928,3.810402,3.325983,166.9254,28.88085,193.0746,-3.239765,0.7524014,0.00130992,4.957918,0,17987,3,0,0,3,10,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2.961123,100.5021,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,987137,0,0,5994,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,6,1,5620,2472,0,0,"NAN","NAN",-37.85095,0.0005056608,0.02355102,0.004657665,2.147087,1.488254,-5.975904,-5.928351,0.6,7.16636,11.83859,27116.37,46052,0,360
"2019-02-24 11:00:00",3772,"NAN",0.4001312,0.5184853,0.7274505,0.2794289,-0.4128729,0.115465,1.605055,-0.5559504,0.2239127,1.392758,-0.1487651,0.7186461,3.006565,2.618952,164.601,29.08367,195.399,-2.524933,0.6954373,-0.0009299695,4.83154,0,17990,3,0,0,3,10,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",3.083757,100.5145,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,1011713,0,0,8447,0,0,0,0,0,0,0,0,0,0,0,695,15,7,0,21,4,7551,1208,0,0,"NAN","NAN",-37.85046,0.0005056524,0.02355218,0.004657578,2.146945,1.488434,-5.121844,-5.114022,1,7.312108,11.83044,27188.06,43500,0,360
"2019-02-24 11:30:00",3773,"NAN",0.6934351,0.683005,0.5730581,0.4387546,-0.2877062,0.08217418,2.026301,-0.941497,0.383234,1.728122,-0.2659888,0.9171842,4.188093,3.793615,172.6652,24.85925,187.3348,-3.762562,0.4843203,0.08347798,5.03645,0,17978,3,0,0,6,19,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",3.034143,100.3791,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,1011713,0,0,1409,0,0,0,0,0,0,0,0,0,0,0,241,10,6,0,26,9,1248,845,0,0,"NAN","NAN",-37.85807,0.0005032758,0.02353406,0.004635837,2.1385,1.486476,-3.78479,-3.759953,0.9,7.370548,11.90176,27104.08,43363,0,360
"2019-02-24 12:00:00",3774,"NAN",0.9057906,0.7813865,0.8696656,0.8145694,-0.4965261,0.1271437,2.507177,-1.538176,0.5202623,1.80797,-0.3195569,1.05095,4.413708,3.973318,168.3214,25.58598,191.6786,-3.891064,0.8042845,0.0003394198,5.605434,0,9199,31,0,0,8252,7877,835,491,156,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",3.574277,100.1786,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,1011713,0,0,212,0,0,0,0,0,0,0,0,0,0,0,25,4,2,0,18,5,69,2,0,0,"NAN","NAN",-37.86136,0.0005022452,0.02352623,0.004626408,2.134831,1.483529,-1.794735,-1.779757,0.8,7.510731,11.94016,25968.06,43374,0,360
"2019-02-24 12:30:00",3775,"NAN",0.8419143,0.7533879,0.6016321,0.1946851,-0.2344893,0.1028246,2.134092,-1.015116,0.5180202,1.609579,-0.2319854,0.9230089,3.826159,3.400554,166.6647,27.01512,193.3353,-3.308868,0.7843348,-0.06854743,6.590209,0,3303,31,0,0,13556,12549,1798,791,295,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",4.065007,100.1618,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,1011713,0,0,689,0,0,0,0,0,0,0,0,0,0,0,18,3,1,0,19,7,429,5,0,0,"NAN","NAN",-37.86552,0.0005010876,0.02351633,0.004615827,2.130807,1.483306,-0.05477155,-0.0540732,0.7,7.882063,11.96123,25254.19,43339,0,360
"2019-02-24 13:00:00",3776,"NAN",1.157449,0.8835908,0.6456075,0.1941726,-0.2641985,0.188547,2.132012,-0.752967,0.7387633,1.698617,-0.2525318,1.040991,3.845372,3.377132,171.1957,28.26508,188.8043,-3.337341,0.5169005,-0.02081479,6.747988,0,3807,31,0,0,13442,12370,1649,581,141,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",4.121928,100.1071,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,462849,0,0,245,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,33,14,59,0,0,0,"NAN","NAN",-37.86871,0.0005001978,0.02350874,0.004607692,2.12771,1.482516,5.766399,5.766399,0.8,8.2075,11.96556,25283.62,41100,0,360
"2019-02-24 13:30:00",3777,"NAN",0.8456632,0.7555639,0.6976507,0.2568506,-0.2925928,0.1683783,2.057962,-0.5647703,0.491729,1.579189,-0.2900049,0.9892852,3.253275,2.68848,171.796,33.74969,188.204,-2.660969,0.3836411,0.01668537,6.724977,0,4478,31,0,0,12865,11766,1350,476,108,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",4.20963,100.0275,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,987137,0,0,1338,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,18,957,75,0,0,"NAN","NAN",-37.86938,0.0005000282,0.02350717,0.004606144,2.127131,1.481341,11.81406,11.81398,0.5,8.366964,11.9669,25402.97,43359,0,360
"2019-02-24 14:00:00",3778,"NAN",0.8212798,0.7449269,0.7086216,0.1719592,-0.3183073,0.1787279,2.013341,-0.4220771,0.424167,1.575032,-0.3577908,0.942202,3.214099,2.654444,171.6845,33.79993,188.3155,-2.626537,0.3838974,0.01881957,6.429129,0,3573,31,0,0,13516,12235,1372,608,213,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",4.046169,99.93716,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,987137,0,0,3883,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,7,3,3159,951,0,0,"NAN","NAN",-37.86995,0.0004999134,0.02350578,0.004605097,2.126768,1.480007,18.05576,18.05508,0.2,8.444435,11.96878,25329.63,41438,0,360
"2019-02-24 14:30:00",3779,"NAN",0.6945378,0.6854755,0.7898006,0.2887674,-0.4056019,0.184794,1.666978,-0.5688592,0.3852877,1.51496,-0.2689561,0.8574777,2.891705,2.40774,167.9055,33.13712,192.0945,-2.3543,0.504482,0.002853967,6.36415,0,5511,31,0,0,12055,10267,1231,530,138,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",3.950003,99.81026,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,790529,0,0,15393,0,0,0,0,0,0,0,0,0,0,0,5020,0,0,0,0,0,14799,11514,0,0,"NAN","NAN",-37.86997,0.0004999632,0.02350575,0.004605556,2.126983,1.478128,20.66513,20.66114,0.1,8.433221,11.97576,25714.57,43650,0,360
"2019-02-24 15:00:00",3780,"NAN",0.7801923,0.7273265,0.8643036,0.6280732,-0.4634625,0.1387435,2.187833,-1.17333,0.4736075,1.630837,-0.235671,0.9007173,3.308478,2.80806,172.1624,31.50196,187.8376,-2.781826,0.3829203,0.05461828,6.132265,0,17201,7,0,0,440,642,3,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",4.232192,99.5883,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,790529,0,0,2829,0,0,0,0,0,0,0,0,0,0,0,1006,0,0,0,0,0,2716,1626,0,0,"NAN","NAN",-37.86871,0.0005003711,0.02350874,0.004609289,2.128447,1.474833,28.69757,28.59446,0,8.444884,11.98226,26928.03,43326,0,360
"2019-02-24 15:30:00",3781,"NAN",0.2133364,0.3802209,0.9600161,0.3417251,-0.4429773,0.1640149,1.243577,-0.2328004,0.1132314,0.9992267,-0.0898807,0.5317907,1.889156,1.515181,167.4666,36.03897,192.5334,-1.479074,0.3288069,0.05987692,6.57852,0,18000,0,0,0,0,0,0,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",4.876905,99.64616,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NAN","NAN",-37.86747,0.0005007543,0.02351171,0.004612795,2.129808,1.475682,40.68459,40.68409,0,8.801221,11.98132,27051.59,43279,0,360
"2019-02-24 16:00:00",3782,91.43367,0.04108742,0.1669194,1.014784,0.192731,-0.3567216,0.0613328,0.7559589,-0.1117883,0.02333705,0.6505385,0.015221,0.335224,1.530895,1.362764,168.0236,26.84332,191.9764,-1.333104,0.2827852,0.05550291,6.940605,0,18000,0,0,0,0,0,0,0,0,0,0.178764,56.89737,113.4114,9.1214,-0.3173103,0.8877041,-0.07287429,0.3059929,-0.01095912,-0.01413101,0.02008766,0.9653156,0.3173793,-0.4427291,0.07607523,832.3454,9.218468,5.260912,99.57522,5.756579,1.238384,-0.07287429,49.96519,0.02186837,0.2297699,0.6024343,6.329747,2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8196831,0.832366,-37.87368,0.0004989687,0.02349693,0.004596468,2.123548,1.474671,70.32281,70.32281,0,9.371033,12.0534,27704.48,47003,0,360
"2019-02-24 16:30:00",3783,173.3043,0.07701843,0.2286471,1.104552,0.05755135,-0.4547979,0.1165621,0.8242678,0.007831633,-0.03763875,0.675871,-0.03628317,0.3405843,1.388934,1.084317,151.9391,37.93332,208.0609,-0.9568551,0.510075,0.01488221,7.182973,0,18000,0,0,0,0,0,0,0,0,0,-0.00042364,-27.85419,174.8279,9.229443,0.8573368,1.711925,-0.3340833,1.75454,-0.627517,0.01350355,-0.01392376,1.159847,0.1298997,-0.4539524,0.1175868,821.6351,6.694375,5.636954,99.47384,6.404803,1.235769,-0.3340833,-34.61198,-0.01496411,0.3486238,-0.3030761,7.060863,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9047707,0.8728448,-37.87951,0.0004972645,0.02348309,0.004580882,2.117543,1.473206,98.21235,98.21235,0,10.07278,12.10924,31669.03,47052,0,360
"2019-02-24 17:00:00",3784,178.2274,0.08431099,0.2393465,1.188125,0.1114214,-0.4371573,0.1201213,0.7809532,-0.09610051,0.0002310686,0.715456,-0.05728627,0.3721032,1.309969,0.9966301,140.2701,39.6152,219.7299,-0.7664725,0.6370162,-0.00982071,7.659392,0,18000,0,0,0,0,0,0,0,0,0,-0.308615,30.11218,175.7545,9.585164,2.783138,0.6288832,-0.6722738,0.1259616,0.03822007,-0.03438787,0.009888047,1.173761,0.106475,-0.4312653,0.1184546,829.3258,5.092704,6.304124,99.3744,7.06392,1.23259,-0.6722738,24.56447,0.01074012,0.3529187,0.1638434,5.38387,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924411,0.8691083,-37.88012,0.0004970833,0.02348165,0.004579225,2.116901,1.471737,114.724,114.724,0,10.88446,12.11407,31596.78,51095,0,360
